county_name,year,swis_code,muni_name,muni_type,school_code,school_name,print_key,total_av,sale_date,sale_price,arms_length_flag,prop_class_at_sale,prop_class_desc_at_sale,buyer_state,ownership_code,std_date,merged_swis_print,hpi,adjusted_amt
essex,2016,152600,Essex,3,155201,Willsboro,49.11-1-43.002,153500,2016-07-25,325000,Y,260,Seasonal Residences,IL,W,2016-07-25,49.11-1-43.002152600,0.7827074813070599,254379.9314247945
essex,2016,152600,Essex,3,155201,Willsboro,40.65-1-1.100,508500,2016-09-08,456250,Y,260,Seasonal Residences,MA,W,2016-09-08,40.65-1-1.100152600,0.7827074813070599,357110.28834634606
essex,2016,154089,North Elba,0,154002,Lake Placid,33.11-1-10.000,850000,2016-09-30,720000,Y,260,Seasonal Residences,MA,W,2016-09-30,33.11-1-10.000154089,0.7827074813070599,563549.3865410831
essex,2016,152600,Essex,3,155201,Willsboro,49.11-1-51.000,490900,2016-11-14,405000,Y,260,Seasonal Residences,NY,W,2016-11-14,49.11-1-51.000152600,0.7827074813070599,316996.52992935927
essex,2017,154089,North Elba,0,154002,Lake Placid,42.26-1-14.000,3133600,2017-03-08,2700000,Y,260,Seasonal Residences,NY,W,2017-03-08,42.26-1-14.000154089,0.8062543892262568,2176886.850910893
essex,2017,152200,Crown Point,3,152203,Crown Point,117.8-1-15.000,149900,2017-03-31,179500,Y,260,Seasonal Residences,NY,W,2017-03-31,117.8-1-15.000152200,0.8062543892262568,144722.6628661131
essex,2017,154089,North Elba,0,154002,Lake Placid,33.18-1-2.001/18,234390,2017-04-28,419499,Y,210,One Family Year-Round Residence,MA,C,2017-04-28,33.18-1-2.001/18154089,0.8062543892262568,338222.9100260255
essex,2017,154089,North Elba,0,154002,Lake Placid,33.20-1-9.000,3157400,2017-05-10,1725000,Y,312,Residential Land Including a Small Improvement,MD,W,2017-05-10,33.20-1-9.000154089,0.8062543892262568,1390788.821415293
essex,2017,152600,Essex,3,155201,Willsboro,49.11-1-5.130,77800,2017-07-11,55000,Y,311,Residential Vacant Land,NY,W,2017-07-11,49.11-1-5.130152600,0.8062543892262568,44343.991407444126
essex,2017,154089,North Elba,0,154002,Lake Placid,42.4-4-23.000,810800,2017-07-24,700000,Y,210,One Family Year-Round Residence,NY,W,2017-07-24,42.4-4-23.000154089,0.8062543892262568,564378.0724583798
essex,2017,154089,North Elba,0,164601,Saranac Lake,32.3-5-14.000,575400,2017-08-29,775000,Y,210,One Family Year-Round Residence,NY,W,2017-08-29,32.3-5-14.000154089,0.8062543892262568,624847.151650349
essex,2017,154089,North Elba,0,154002,Lake Placid,33.-2-11.000,873000,2017-08-29,936340,Y,260,Seasonal Residences,NY,W,2017-08-29,33.-2-11.000154089,0.8062543892262568,754928.2348081133
essex,2017,154089,North Elba,0,154002,Lake Placid,42.18-1-18.111,550000,2017-11-02,435000,Y,210,One Family Year-Round Residence,NY,W,2017-11-02,42.18-1-18.111154089,0.8062543892262568,350720.6593134217
essex,2017,154089,North Elba,0,154002,Lake Placid,33.11-3-7.000,450000,2017-11-08,537500,Y,260,Seasonal Residences,CT,W,2017-11-08,33.11-3-7.000154089,0.8062543892262568,433361.73420911306
essex,2017,154089,North Elba,0,154002,Lake Placid,33.8-1-10.000,600000,2017-11-10,819000,Y,260,Seasonal Residences,MA,W,2017-11-10,33.8-1-10.000154089,0.8062543892262568,660322.3447763043
essex,2017,154089,North Elba,0,154002,Lake Placid,33.18-1-3.220/6,267735,2017-12-18,380000,Y,210,One Family Year-Round Residence,NJ,C,2017-12-18,33.18-1-3.220/6154089,0.8062543892262568,306376.6679059776
essex,2018,154089,North Elba,0,154002,Lake Placid,42.26-2-9.000,888800,2018-03-09,967500,Y,311,Residential Vacant Land,NJ,W,2018-03-09,42.26-2-9.000154089,0.842029165117528,814663.2172512084
essex,2018,154089,North Elba,0,154002,Lake Placid,42.74-6-11.000,430500,2018-03-26,411600,Y,210,One Family Year-Round Residence,ON,A,2018-03-26,42.74-6-11.000154089,0.842029165117528,346579.20436237456
essex,2018,154089,North Elba,0,154002,Lake Placid,42.74-6-12.000,513300,2018-03-30,520000,Y,210,One Family Year-Round Residence,NY,A,2018-03-30,42.74-6-12.000154089,0.842029165117528,437855.16586111457
essex,2018,152600,Essex,3,155201,Willsboro,40.81-3-9.000,450000,2018-06-07,315000,Y,281,Multiple Residences,VT,W,2018-06-07,40.81-3-9.000152600,0.842029165117528,265239.1870120213
essex,2018,154089,North Elba,0,154002,Lake Placid,33.19-1-7.000,3967200,2018-07-06,3125000,Y,210,One Family Year-Round Residence,PA,W,2018-07-06,33.19-1-7.000154089,0.842029165117528,2631341.140992275
essex,2018,154089,North Elba,0,154002,Lake Placid,42.74-6-29.000,536700,2018-07-13,510000,Y,210,One Family Year-Round Residence,NY,A,2018-07-13,42.74-6-29.000154089,0.842029165117528,429434.87420993927
essex,2018,152200,Crown Point,3,152203,Crown Point,117.16-2-6.120,299000,2018-07-30,280000,Y,210,One Family Year-Round Residence,NY,W,2018-07-30,117.16-2-6.120152200,0.842029165117528,235768.16623290785
essex,2018,152600,Essex,3,155201,Willsboro,49.15-1-10.000,253900,2018-08-13,261000,Y,260,Seasonal Residences,NY,W,2018-08-13,49.15-1-10.000152600,0.842029165117528,219769.61209567482
essex,2018,154089,North Elba,0,154002,Lake Placid,33.72-1-1.001/8,179000,2018-12-07,240000,Y,210,One Family Year-Round Residence,NJ,C,2018-12-07,33.72-1-1.001/8154089,0.842029165117528,202086.99962820671
essex,2018,152200,Crown Point,3,152203,Crown Point,116.-1-12.000,79800,2018-12-11,90000,Y,312,Residential Land Including a Small Improvement,NH,W,2018-12-11,116.-1-12.000152200,0.842029165117528,75782.62486057752
essex,2018,152200,Crown Point,3,152203,Crown Point,107.12-1-28.000,110000,2018-12-17,100000,Y,314,Rural Vacant Lots of 10 Acres or less,NY,W,2018-12-17,107.12-1-28.000152200,0.842029165117528,84202.9165117528
essex,2020,154089,North Elba,0,154002,Lake Placid,42.4-4-21.000,490000,2020-02-20,735000,Y,210,One Family Year-Round Residence,NY,W,2020-02-20,42.4-4-21.000154089,0.9088280249514603,667988.5983393233
essex,2020,152600,Essex,3,155201,Willsboro,49.11-1-42.000,297800,2020-02-26,350000,Y,260,Seasonal Residences,MD,W,2020-02-26,49.11-1-42.000152600,0.9088280249514603,318089.80873301113
essex,2020,152600,Essex,3,155201,Willsboro,40.57-3-3.000,628700,2020-03-17,649999,Y,260,Seasonal Residences,IL,W,2020-03-17,40.57-3-3.000152600,0.9088280249514603,590737.3073904243
essex,2020,154089,North Elba,0,154002,Lake Placid,33.19-1-31.000,3498100,2020-05-04,2895000,Y,210,One Family Year-Round Residence,NY,W,2020-05-04,33.19-1-31.000154089,0.9088280249514603,2631057.1322344774
essex,2020,152200,Crown Point,3,152203,Crown Point,107.4-1-3.000,636200,2020-06-19,882000,Y,281,Multiple Residences,NH,W,2020-06-19,107.4-1-3.000152200,0.9088280249514603,801586.318007188
essex,2020,154089,North Elba,0,154002,Lake Placid,42.2-1-10.110,2500000,2020-06-22,2050000,Y,210,One Family Year-Round Residence,NY,W,2020-06-22,42.2-1-10.110154089,0.9088280249514603,1863097.4511504937
essex,2020,154089,North Elba,0,154002,Lake Placid,42.41-1-23.000,243800,2020-07-03,344000,Y,210,One Family Year-Round Residence,CT,A,2020-07-03,42.41-1-23.000154089,0.9088280249514603,312636.8405833024
essex,2020,154089,North Elba,0,154002,Lake Placid,42.34-1-4.009,1317400,2020-07-07,1800000,Y,210,One Family Year-Round Residence,NY,W,2020-07-07,42.34-1-4.009154089,0.9088280249514603,1635890.4449126285
essex,2020,154089,North Elba,0,154002,Lake Placid,33.20-1-9.100,2489100,2020-07-08,3150000,Y,260,Seasonal Residences,NY,W,2020-07-08,33.20-1-9.100154089,0.9088280249514603,2862808.2785971
essex,2020,154089,North Elba,0,154002,Lake Placid,33.72-1-9.000,466000,2020-07-08,475000,Y,210,One Family Year-Round Residence,NY,A,2020-07-08,33.72-1-9.000154089,0.9088280249514603,431693.31185194367
essex,2020,154089,North Elba,0,154002,Lake Placid,33.20-1-8.000,2700000,2020-07-09,2200000,Y,281,Multiple Residences,PA,W,2020-07-09,33.20-1-8.000154089,0.9088280249514603,1999421.6548932127
essex,2020,154089,North Elba,0,154002,Lake Placid,33.11-1-2.003,693900,2020-07-30,650000,Y,312,Residential Land Including a Small Improvement,OH,W,2020-07-30,33.11-1-2.003154089,0.9088280249514603,590738.2162184492
essex,2020,152600,Essex,3,155201,Willsboro,40.65-3-7.000,264700,2020-07-31,350000,Y,483,Converted Residence,NY,W,2020-07-31,40.65-3-7.000152600,0.9088280249514603,318089.80873301113
essex,2020,154089,North Elba,0,154002,Lake Placid,42.10-1-12.000,628400,2020-08-04,715000,Y,210,One Family Year-Round Residence,NY,W,2020-08-04,42.10-1-12.000154089,0.9088280249514603,649812.0378402941
essex,2020,152600,Essex,3,155201,Willsboro,49.15-1-5.000,186500,2020-08-21,380000,Y,312,Residential Land Including a Small Improvement,VT,W,2020-08-21,49.15-1-5.000152600,0.9088280249514603,345354.6494815549
essex,2020,154089,North Elba,0,154002,Lake Placid,33.15-2-8.000,399000,2020-08-31,385000,Y,311,Residential Vacant Land,NJ,W,2020-08-31,33.15-2-8.000154089,0.9088280249514603,349898.78960631223
essex,2020,154089,North Elba,0,154002,Lake Placid,33.16-2-1.110,2076600,2020-09-21,2350000,Y,311,Residential Vacant Land,NY,W,2020-09-21,33.16-2-1.110154089,0.9088280249514603,2135745.8586359317
essex,2020,154089,North Elba,0,154002,Lake Placid,33.8-1-2.000,1187200,2020-09-24,1200000,Y,260,Seasonal Residences,NY,W,2020-09-24,33.8-1-2.000154089,0.9088280249514603,1090593.6299417524
essex,2020,154089,North Elba,0,164601,Saranac Lake,41.7-2-4.000,82800,2020-09-29,85000,Y,311,Residential Vacant Land,NY,W,2020-09-29,41.7-2-4.000154089,0.9088280249514603,77250.38212087413
essex,2020,152200,Crown Point,3,152203,Crown Point,117.16-2-20.000,208100,2020-10-02,173200,Y,220,Two Family Year-Round Residence,NY,W,2020-10-02,117.16-2-20.000152200,0.9088280249514603,157409.01392159294
essex,2020,154089,North Elba,0,154002,Lake Placid,33.72-6-8.000,930000,2020-10-09,1320000,Y,210,One Family Year-Round Residence,NY,A,2020-10-09,33.72-6-8.000154089,0.9088280249514603,1199652.9929359276
essex,2020,154089,North Elba,0,154002,Lake Placid,33.16-2-1.120,3064200,2020-10-13,3000100,Y,210,One Family Year-Round Residence,NY,W,2020-10-13,33.16-2-1.120154089,0.9088280249514603,2726574.957656876
essex,2020,154089,North Elba,0,154002,Lake Placid,33.72-3-6.000,1330300,2020-10-28,1125000,Y,210,One Family Year-Round Residence,NY,A,2020-10-28,33.72-3-6.000154089,0.9088280249514603,1022431.5280703929
essex,2020,154089,North Elba,0,154002,Lake Placid,33.11-3-5.000,794100,2020-11-06,925000,Y,260,Seasonal Residences,PA,W,2020-11-06,33.11-3-5.000154089,0.9088280249514603,840665.9230801008
essex,2020,154089,North Elba,0,154002,Lake Placid,42.74-6-10.000,426600,2020-11-10,535000,Y,210,One Family Year-Round Residence,NY,A,2020-11-10,42.74-6-10.000154089,0.9088280249514603,486222.99334903125
essex,2020,154089,North Elba,0,154002,Lake Placid,33.16-2-1.130,2523400,2020-11-10,2750000,Y,312,Residential Land Including a Small Improvement,NY,W,2020-11-10,33.16-2-1.130154089,0.9088280249514603,2499277.068616516
essex,2020,154089,North Elba,0,154002,Lake Placid,33.72-1-8.000,465300,2020-11-13,570000,Y,210,One Family Year-Round Residence,NH,A,2020-11-13,33.72-1-8.000154089,0.9088280249514603,518031.97422233236
essex,2020,154089,North Elba,0,154002,Lake Placid,42.34-2-1.000,1566500,2020-11-13,1595000,Y,210,One Family Year-Round Residence,NY,W,2020-11-13,42.34-2-1.000154089,0.9088280249514603,1449580.699797579
essex,2020,154089,North Elba,0,154002,Lake Placid,33.19-2-9.210,1359200,2020-11-17,1700000,Y,260,Seasonal Residences,NY,W,2020-11-17,33.19-2-9.210154089,0.9088280249514603,1545007.6424174826
essex,2020,154089,North Elba,0,154002,Lake Placid,33.14-1-9.000,2072900,2020-11-18,1725000,Y,260,Seasonal Residences,NY,W,2020-11-18,33.14-1-9.000154089,0.9088280249514603,1567728.343041269
essex,2020,154089,North Elba,0,154002,Lake Placid,33.19-2-9.300,938700,2020-11-24,1530000,Y,260,Seasonal Residences,NY,W,2020-11-24,33.19-2-9.300154089,0.9088280249514603,1390506.8781757343
essex,2021,152200,Crown Point,3,152203,Crown Point,107.20-2-23.000,254700,2021-01-29,330000,Y,210,One Family Year-Round Residence,NY,W,2021-01-29,107.20-2-23.000152200,1.0,330000.0
essex,2021,154089,North Elba,0,154002,Lake Placid,42.74-6-25.000,482500,2021-02-02,565000,Y,210,One Family Year-Round Residence,MD,A,2021-02-02,42.74-6-25.000154089,1.0,565000.0
essex,2021,154089,North Elba,0,154002,Lake Placid,33.19-1-6.200,1050000,2021-02-12,1585000,Y,311,Residential Vacant Land,CT,W,2021-02-12,33.19-1-6.200154089,1.0,1585000.0
essex,2021,152200,Crown Point,3,152203,Crown Point,128.8-2-2.220,176100,2021-02-23,155000,Y,210,One Family Year-Round Residence,NY,W,2021-02-23,128.8-2-2.220152200,1.0,155000.0
essex,2021,154089,North Elba,0,154002,Lake Placid,42.26-2-7.000,1646400,2021-03-12,2786000,Y,210,One Family Year-Round Residence,CT,W,2021-03-12,42.26-2-7.000154089,1.0,2786000.0
essex,2021,154089,North Elba,0,154002,Lake Placid,42.2-1-6.000,3161700,2021-03-19,3839000,Y,210,One Family Year-Round Residence,NY,W,2021-03-19,42.2-1-6.000154089,1.0,3839000.0
essex,2021,154089,North Elba,0,154002,Lake Placid,33.72-6-6.000,910000,2021-04-30,1400000,Y,210,One Family Year-Round Residence,NY,A,2021-04-30,33.72-6-6.000154089,1.0,1400000.0
essex,2021,154089,North Elba,0,154002,Lake Placid,42.34-2-12.000,1773300,2021-06-04,2560000,Y,210,One Family Year-Round Residence,NY,W,2021-06-04,42.34-2-12.000154089,1.0,2560000.0
essex,2021,154089,North Elba,0,154002,Lake Placid,42.4-4-22.000,1340400,2021-08-09,1585000,Y,215,One Family Year-Round Residence with Accessory Apartment,NJ,W,2021-08-09,42.4-4-22.000154089,1.0,1585000.0
essex,2021,154089,North Elba,0,154002,Lake Placid,42.26-2-8.000,2185100,2021-10-01,3820000,Y,210,One Family Year-Round Residence,PA,W,2021-10-01,42.26-2-8.000154089,1.0,3820000.0
essex,2021,154089,North Elba,0,154002,Lake Placid,42.74-6-14.000,504500,2021-10-15,570000,Y,210,One Family Year-Round Residence,NY,A,2021-10-15,42.74-6-14.000154089,1.0,570000.0
essex,2021,152200,Crown Point,3,152203,Crown Point,117.2-4-1.000,119800,2021-11-03,150000,Y,312,Residential Land Including a Small Improvement,NY,W,2021-11-03,117.2-4-1.000152200,1.0,150000.0
essex,2021,154089,North Elba,0,154002,Lake Placid,33.18-1-6.000,2772200,2021-11-05,2800000,Y,210,One Family Year-Round Residence,NY,W,2021-11-05,33.18-1-6.000154089,1.0,2800000.0
essex,2021,152200,Crown Point,3,152203,Crown Point,128.8-2-6.000,88200,2021-11-17,50000,Y,311,Residential Vacant Land,VT,W,2021-11-17,128.8-2-6.000152200,1.0,50000.0
essex,2021,152200,Crown Point,3,152203,Crown Point,117.8-1-7.000,114300,2021-12-20,160000,Y,260,Seasonal Residences,NH,W,2021-12-20,117.8-1-7.000152200,1.0,160000.0
franklin,2014,164200,Fort Covington,3,164201,Salmon River,6.13-13-1,5900,2014-11-12,10000,Y,311,Residential Vacant Land,NY,W,2014-11-12,6.13-13-1164200,0.7908028478036986,7908.028478036986
franklin,2014,163800,Dickinson,3,165401,St. Regis Falls,193.-2-10.300,48000,2014-11-17,60000,Y,260,Seasonal Residences,NY,W,2014-11-17,193.-2-10.300163800,0.7908028478036986,47448.17086822192
franklin,2014,163800,Dickinson,3,165401,St. Regis Falls,179.-1-25.100,107900,2014-12-17,72000,Y,260,Seasonal Residences,NY,W,2014-12-17,179.-1-25.100163800,0.7908028478036986,56937.8050418663
franklin,2016,163800,Dickinson,3,165401,St. Regis Falls,193.-2-13.300,14900,2016-01-15,10000,Y,322,Residential Vacant Land Over 10 Acres,NY,W,2016-01-15,193.-2-13.300163800,0.8254153047060404,8254.153047060405
franklin,2016,164889,Malone,0,164801,Malone,184.2-1-14,44700,2016-08-10,80000,Y,314,Rural Vacant Lots of 10 Acres or less,NY,W,2016-08-10,184.2-1-14164889,0.8254153047060404,66033.22437648324
franklin,2016,164889,Malone,0,164801,Malone,184.2-3-4.200,140000,2016-12-07,175000,Y,210,One Family Year-Round Residence,NY,W,2016-12-07,184.2-3-4.200164889,0.8254153047060404,144447.67832355708
franklin,2017,164889,Malone,0,164801,Malone,184.4-2-6,103300,2017-07-28,250000,Y,260,Seasonal Residences,NY,W,2017-07-28,184.4-2-6164889,0.8374602606009045,209365.06515022612
franklin,2017,164889,Malone,0,164801,Malone,199.2-1-8,81700,2017-08-18,260000,Y,260,Seasonal Residences,VA,W,2017-08-18,199.2-1-8164889,0.8374602606009045,217739.66775623517
franklin,2017,163800,Dickinson,3,165401,St. Regis Falls,179.-1-34,29300,2017-11-16,28000,Y,260,Seasonal Residences,NY,W,2017-11-16,179.-1-34163800,0.8374602606009045,23448.887296825327
franklin,2017,164889,Malone,0,164801,Malone,199.2-1-10.100,198600,2017-12-26,25000,Y,555,Riding Stables,DE,W,2017-12-26,199.2-1-10.100164889,0.8374602606009045,20936.50651502261
franklin,2019,163800,Dickinson,3,165401,St. Regis Falls,179.-1-60,47000,2019-05-29,35000,Y,260,Seasonal Residences,NY,W,2019-05-29,179.-1-60163800,0.8934760220301795,31271.660771056282
franklin,2019,164889,Malone,0,164801,Malone,184.-1-7.200,330000,2019-09-19,445000,Y,220,Two Family Year-Round Residence,NY,W,2019-09-19,184.-1-7.200164889,0.8934760220301795,397596.8298034299
franklin,2019,163800,Dickinson,3,165401,St. Regis Falls,193.-2-10.400,103500,2019-10-10,130000,Y,210,One Family Year-Round Residence,NY,W,2019-10-10,193.-2-10.400163800,0.8934760220301795,116151.88286392334
franklin,2019,164889,Malone,0,164801,Malone,184.2-2-6,314000,2019-11-22,485000,Y,210,One Family Year-Round Residence,FL,W,2019-11-22,184.2-2-6164889,0.8934760220301795,433335.87068463705
franklin,2021,163800,Dickinson,3,165401,St. Regis Falls,179.-1-41.400,35000,2021-02-05,40000,Y,260,Seasonal Residences,NY,W,2021-02-05,179.-1-41.400163800,1.0,40000.0
franklin,2021,164889,Malone,0,164801,Malone,184.2-1-62,7100,2021-02-19,10000,Y,312,Residential Land Including a Small Improvement,NY,W,2021-02-19,184.2-1-62164889,1.0,10000.0
franklin,2021,164889,Malone,0,164801,Malone,184.2-2-1,43500,2021-04-08,185000,Y,312,Residential Land Including a Small Improvement,TX,W,2021-04-08,184.2-2-1164889,1.0,185000.0
franklin,2021,163800,Dickinson,3,165401,St. Regis Falls,179.-1-41.300,44000,2021-05-24,30000,Y,260,Seasonal Residences,NY,W,2021-05-24,179.-1-41.300163800,1.0,30000.0
franklin,2021,163800,Dickinson,3,165401,St. Regis Falls,179.-1-64,56300,2021-08-24,73000,Y,260,Seasonal Residences,MA,W,2021-08-24,179.-1-64163800,1.0,73000.0
hamilton,2014,203200,Long Lake,3,203201,Long Lake,32.010-1-13,357400,2014-01-24,379500,Y,260,Seasonal Residences,NY,W,2014-01-24,32.010-1-13203200,0.9229225509142264,350249.1080719489
hamilton,2014,203200,Long Lake,3,203201,Long Lake,12.000-2-17,374200,2014-09-12,375000,Y,260,Seasonal Residences,NY,W,2014-09-12,12.000-2-17203200,0.9229225509142264,346095.9565928349
hamilton,2014,203200,Long Lake,3,203202,Raquette Lake,44.018-3-12.100,603000,2014-09-23,500000,Y,260,Seasonal Residences,NY,W,2014-09-23,44.018-3-12.100203200,0.9229225509142264,461461.27545711317
hamilton,2014,203200,Long Lake,3,203202,Raquette Lake,44.018-3-7,323300,2014-12-30,251000,Y,260,Seasonal Residences,NY,W,2014-12-30,44.018-3-7203200,0.9229225509142264,231653.5602794708
hamilton,2015,203200,Long Lake,3,203201,Long Lake,19.000-1-5,1439100,2015-01-08,1775000,Y,210,One Family Year-Round Residence,MD,W,2015-01-08,19.000-1-5203200,0.8861305188048164,1572881.670878549
hamilton,2015,203200,Long Lake,3,203202,Raquette Lake,52.006-2-28.113,543800,2015-08-21,455000,Y,260,Seasonal Residences,NC,W,2015-08-21,52.006-2-28.113203200,0.8861305188048164,403189.38605619146
hamilton,2015,203200,Long Lake,3,203202,Raquette Lake,52.006-2-21.112,447400,2015-09-08,500000,Y,210,One Family Year-Round Residence,NY,W,2015-09-08,52.006-2-21.112203200,0.8861305188048164,443065.2594024082
hamilton,2016,203200,Long Lake,3,203201,Long Lake,25.019-4-4.100,357600,2016-01-24,325000,Y,260,Seasonal Residences,NY,W,2016-01-24,25.019-4-4.100203200,0.8511966701352758,276638.9177939646
hamilton,2016,203200,Long Lake,3,203202,Raquette Lake,44.000-1-6.110,963400,2016-03-08,875000,Y,260,Seasonal Residences,CA,W,2016-03-08,44.000-1-6.110203200,0.8511966701352758,744797.0863683663
hamilton,2016,203200,Long Lake,3,203202,Raquette Lake,44.000-2-13,307400,2016-10-22,275000,Y,260,Seasonal Residences,PA,W,2016-10-22,44.000-2-13203200,0.8511966701352758,234079.08428720085
hamilton,2016,203200,Long Lake,3,203201,Long Lake,25.012-3-4.131,604600,2016-11-17,610000,Y,210,One Family Year-Round Residence,NY,W,2016-11-17,25.012-3-4.131203200,0.8511966701352758,519229.96878251823
hamilton,2016,203200,Long Lake,3,203201,Long Lake,25.011-4-49,337500,2016-11-30,250000,Y,260,Seasonal Residences,NY,W,2016-11-30,25.011-4-49203200,0.8511966701352758,212799.16753381895
hamilton,2017,203200,Long Lake,3,203201,Long Lake,25.019-5-1.113,200880,2017-01-05,139500,Y,312,Residential Land Including a Small Improvement,NY,W,2017-01-05,25.019-5-1.113203200,0.8341757098260741,116367.51152073735
hamilton,2017,203200,Long Lake,3,203201,Long Lake,32.010-2-9,418800,2017-02-13,365000,Y,260,Seasonal Residences,NY,W,2017-02-13,32.010-2-9203200,0.8341757098260741,304474.13408651704
hamilton,2017,203200,Long Lake,3,203201,Long Lake,32.007-1-7.121,480000,2017-06-20,730000,Y,418,"Inns, Lodges, Boarding Houses, Tourist Homes, Fraternity and Sorority Homes",NY,W,2017-06-20,32.007-1-7.121203200,0.8341757098260741,608948.2681730341
hamilton,2017,203200,Long Lake,3,203201,Long Lake,37.016-1-18,454100,2017-07-26,446250,Y,260,Seasonal Residences,IL,W,2017-07-26,37.016-1-18203200,0.8341757098260741,372250.9105098856
hamilton,2017,203200,Long Lake,3,203201,Long Lake,25.011-1-6.100,186200,2017-08-28,122000,Y,260,Seasonal Residences,NY,W,2017-08-28,25.011-1-6.100203200,0.8341757098260741,101769.43659878105
hamilton,2017,203200,Long Lake,3,203201,Long Lake,32.007-1-10,324500,2017-09-01,444000,Y,210,One Family Year-Round Residence,NY,W,2017-09-01,32.007-1-10203200,0.8341757098260741,370374.0151627769
hamilton,2017,203200,Long Lake,3,203201,Long Lake,25.010-2-16,387600,2017-09-19,345000,Y,260,Seasonal Residences,NJ,W,2017-09-19,25.010-2-16203200,0.8341757098260741,287790.6198899956
hamilton,2017,203200,Long Lake,3,203202,Raquette Lake,61.000-1-9.100,1448600,2017-09-20,2600000,Y,210,One Family Year-Round Residence,NY,W,2017-09-20,61.000-1-9.100203200,0.8341757098260741,2168856.845547793
hamilton,2017,203200,Long Lake,3,203201,Long Lake,37.016-1-14,498800,2017-10-23,386000,Y,260,Seasonal Residences,NY,W,2017-10-23,37.016-1-14203200,0.8341757098260741,321991.82399286464
hamilton,2017,203200,Long Lake,3,203201,Long Lake,25.019-3-4.110,622300,2017-11-07,600000,Y,210,One Family Year-Round Residence,MD,W,2017-11-07,25.019-3-4.110203200,0.8341757098260741,500505.42589564447
hamilton,2017,203200,Long Lake,3,203201,Long Lake,19.000-1-37,745500,2017-11-17,850000,Y,311,Residential Vacant Land,NY,W,2017-11-17,19.000-1-37203200,0.8341757098260741,709049.353352163
hamilton,2017,203200,Long Lake,3,203201,Long Lake,26.005-1-2,1324700,2017-11-21,1535000,Y,260,Seasonal Residences,MA,W,2017-11-21,26.005-1-2203200,0.8341757098260741,1280459.714583024
hamilton,2017,203200,Long Lake,3,203202,Raquette Lake,44.000-2-11.100,358900,2017-11-27,340000,Y,210,One Family Year-Round Residence,NY,W,2017-11-27,44.000-2-11.100203200,0.8341757098260741,283619.7413408652
hamilton,2017,203200,Long Lake,3,203202,Raquette Lake,44.014-1-11.100,603100,2017-11-30,450000,Y,311,Residential Vacant Land,MA,W,2017-11-30,44.014-1-11.100203200,0.8341757098260741,375379.0694217334
hamilton,2018,203200,Long Lake,3,203201,Long Lake,26.005-1-18,596500,2018-01-12,475000,Y,210,One Family Year-Round Residence,NY,W,2018-01-12,26.005-1-18203200,0.8581091125315892,407601.8284525049
hamilton,2018,203200,Long Lake,3,203201,Long Lake,25.019-4-9,456500,2018-05-15,375000,Y,260,Seasonal Residences,NY,W,2018-05-15,25.019-4-9203200,0.8581091125315892,321790.91719934595
hamilton,2018,203200,Long Lake,3,203201,Long Lake,37.016-1-19,524500,2018-11-02,499000,Y,260,Seasonal Residences,NY,W,2018-11-02,37.016-1-19203200,0.8581091125315892,428196.44715326297
hamilton,2018,203200,Long Lake,3,203201,Long Lake,25.016-1-33.100,162500,2018-11-17,170000,Y,210,One Family Year-Round Residence,NY,W,2018-11-17,25.016-1-33.100203200,0.8581091125315892,145878.54913037017
hamilton,2018,203200,Long Lake,3,203202,Raquette Lake,44.010-1-12.100,228900,2018-11-21,317500,Y,260,Seasonal Residences,CT,W,2018-11-21,44.010-1-12.100203200,0.8581091125315892,272449.64322877955
hamilton,2018,203200,Long Lake,3,203201,Long Lake,37.016-1-13.100,326800,2018-11-23,310000,Y,260,Seasonal Residences,NY,W,2018-11-23,37.016-1-13.100203200,0.8581091125315892,266013.8248847926
hamilton,2018,203200,Long Lake,3,203201,Long Lake,37.016-1-23,341100,2018-11-30,320000,Y,260,Seasonal Residences,CA,W,2018-11-30,37.016-1-23203200,0.8581091125315892,274594.91601010854
hamilton,2018,203200,Long Lake,3,203201,Long Lake,25.019-4-23.100,691200,2018-12-27,230000,Y,260,Seasonal Residences,NY,W,2018-12-27,25.019-4-23.100203200,0.8581091125315892,197365.0958822655
hamilton,2019,203200,Long Lake,3,203201,Long Lake,12.000-2-18,365000,2019-01-24,345000,Y,260,Seasonal Residences,NY,W,2019-01-24,12.000-2-18203200,0.8802586591348299,303689.23740151635
hamilton,2019,203200,Long Lake,3,203202,Raquette Lake,37.016-1-10,338800,2019-04-15,168000,Y,311,Residential Vacant Land,NY,W,2019-04-15,37.016-1-10203200,0.8802586591348299,147883.45473465143
hamilton,2019,203200,Long Lake,3,203201,Long Lake,25.016-1-34,213300,2019-05-16,125000,Y,210,One Family Year-Round Residence,NY,W,2019-05-16,25.016-1-34203200,0.8802586591348299,110032.33239185374
hamilton,2019,203200,Long Lake,3,203201,Long Lake,32.006-1-9.100,3138900,2019-05-17,1550000,Y,210,One Family Year-Round Residence,NY,W,2019-05-17,32.006-1-9.100203200,0.8802586591348299,1364400.9216589865
hamilton,2019,203200,Long Lake,3,203201,Long Lake,25.010-4-6,530900,2019-08-14,465000,Y,260,Seasonal Residences,NY,W,2019-08-14,25.010-4-6203200,0.8802586591348299,409320.2764976959
hamilton,2019,203200,Long Lake,3,203201,Long Lake,25.016-2-33.120,503500,2019-09-03,96000,Y,311,Residential Vacant Land,NY,W,2019-09-03,25.016-2-33.120203200,0.8802586591348299,84504.83127694367
